,Unnamed: 0,Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
4128,4290,18-01-2020 15:00,Rayo Vallecano,4.4,0.2,Villarreal,Mario Melero López,3.8,0.2,Moderate,High,Moderate,Moderate,Low,Away,5,0,Home
4129,4291,18-01-2020 15:00,Valencia,1.7,0.2,Rayo Vallecano,Antonio Mateu Lahoz,0.6,0.2,Moderate,Moderate,Moderate,Moderate,High,Away,2,1,Home
4130,4292,18-01-2020 17:30,Atletico Madrid,2.3,0.9,Getafe,José María Sánchez Martínez,1.5,0.6,Low,High,Moderate,High,Low,Away,4,0,Home
4131,4293,19-01-2020 14:00,Valencia,0.7,0.5,Alaves,Guillermo Cuadra Fernández,0.4,0.3,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
4132,4294,19-01-2020 16:30,Elche,3.0,1.2,Alaves,José María Sánchez Martínez,1.1,0.3,Low,High,Moderate,High,Moderate,Home,1,1,Draw
4133,4295,21-01-2020 19:30,Villarreal,0.3,0.8,Real Madrid,José María Sánchez Martínez,0.2,0.6,Moderate,Moderate,Moderate,Moderate,Low,Away,1,2,Away
4134,4296,21-01-2020 19:30,Real Betis,0.4,0.6,Villarreal,Alejandro Hernández Hernández,3.9,0.3,Low,Moderate,Moderate,Low,Low,Away,2,1,Home
4135,4297,21-01-2020 19:30,Osasuna,1.0,4.2,Granada,Mario Melero López,0.7,2.3,Low,Moderate,Moderate,Moderate,Moderate,Home,1,3,Away
4136,4298,21-01-2020 19:30,Villarreal,4.0,0.1,Getafe,Alejandro Hernández Hernández,3.1,0.1,Low,Low,Low,Moderate,Moderate,Away,5,0,Home
4137,4299,21-01-2020 19:30,Levante,2.4,1.4,Atletico Madrid,Carlos Del Cerro Grande,2.1,1.2,Moderate,Moderate,Moderate,Moderate,Low,Away,3,3,Draw
4138,4300,21-01-2020 20:15,Granada,1.4,1.2,Granada,Juan Martínez Munuera,0.7,0.8,Moderate,Moderate,Moderate,High,Low,Home,1,1,Draw
4139,4301,22-01-2020 19:30,Mallorca,1.9,0.9,Granada,Jesús Gil Manzano,1.3,0.8,Moderate,Moderate,Moderate,High,Low,Home,0,0,Draw
4140,4302,22-01-2020 19:30,Athletic Bilbao,0.2,0.9,Rayo Vallecano,Carlos Del Cerro Grande,0.2,0.4,High,Moderate,Moderate,Moderate,Low,Home,1,2,Away
4141,4303,22-01-2020 20:15,Sevilla,2.0,0.2,Real Betis,José María Sánchez Martínez,1.1,0.2,Low,Moderate,Low,High,Low,Away,1,0,Home
4142,4304,23-01-2020 20:00,Real Betis,1.4,0.3,Villarreal,Juan Martínez Munuera,0.9,0.1,Low,Low,Moderate,High,Low,Home,0,1,Away
4143,4305,29-01-2020 19:45,Elche,1.8,0.7,Atletico Madrid,Alejandro Hernández Hernández,0.9,0.3,Low,High,Low,High,Low,Away,1,0,Home
4144,4306,01-02-2020 12:30,Real Sociedad,1.0,1.4,Valencia,Jesús Gil Manzano,0.9,1.0,Low,Moderate,Moderate,High,Low,Home,1,2,Away
4145,4307,01-02-2020 15:00,Barcelona,1.2,0.8,Granada,Juan Martínez Munuera,0.1,0.7,Moderate,Moderate,Low,Moderate,Moderate,Away,1,0,Home
4146,4308,01-02-2020 15:00,Osasuna,1.6,1.2,Alaves,Antonio Mateu Lahoz,1.5,1.1,Low,Moderate,Low,Moderate,High,Away,1,1,Draw
4147,4309,01-02-2020 15:00,Valencia,1.9,1.6,Levante,Juan Martínez Munuera,1.2,0.7,Low,Low,Moderate,Low,Moderate,Away,2,3,Away
4148,4310,01-02-2020 15:00,Mallorca,0.7,0.3,Elche,Alejandro Hernández Hernández,0.6,0.2,Moderate,High,Low,High,Moderate,Away,2,0,Home
4149,4311,01-02-2020 15:00,Cadiz,1.7,0.9,Levante,José María Sánchez Martínez,0.5,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Away,2,2,Draw
4150,4312,01-02-2020 15:00,Valencia,2.2,1.9,Espanyol,Alejandro Hernández Hernández,1.6,1.0,Low,Moderate,Low,High,Low,Home,1,3,Away
4151,4313,01-02-2020 17:30,Barcelona,0.5,2.0,Getafe,Alejandro Hernández Hernández,1.5,0.2,Low,Moderate,Moderate,High,Moderate,Away,1,0,Home
4152,4314,02-02-2020 14:00,Espanyol,2.2,3.1,Atletico Madrid,Alejandro Hernández Hernández,1.2,2.2,Low,Low,Moderate,Low,Low,Home,1,4,Away
4153,4315,02-02-2020 16:30,Osasuna,1.8,0.5,Levante,Alejandro Hernández Hernández,0.7,0.5,Low,Low,Low,High,High,Home,2,0,Home
4154,4316,08-02-2020 12:30,Mallorca,2.4,2.8,Getafe,Alejandro Hernández Hernández,2.2,2.6,Low,Low,Moderate,High,Moderate,Away,1,3,Away
4155,4317,08-02-2020 17:30,Real Madrid,2.0,0.3,Villarreal,Carlos Del Cerro Grande,1.1,0.3,Moderate,Low,Moderate,Moderate,Low,Home,2,1,Home
4156,4318,09-02-2020 14:00,Valencia,0.4,2.3,Villarreal,Antonio Mateu Lahoz,0.4,1.1,High,Low,Low,High,Low,Home,1,0,Home
4157,4319,14-02-2020 20:00,Levante,3.2,0.1,Getafe,Mario Melero López,1.3,1.9,Moderate,Moderate,Low,High,Low,Home,2,0,Home
4158,4320,15-02-2020 12:30,Levante,1.5,0.6,Sevilla,Juan Martínez Munuera,1.4,0.5,Low,Moderate,Low,High,Moderate,Away,1,1,Draw
4159,4321,15-02-2020 17:30,Levante,0.9,2.1,Celta Vigo,Guillermo Cuadra Fernández,0.8,2.1,Low,Low,Low,High,Moderate,Away,0,1,Away
4160,4322,16-02-2020 14:00,Sevilla,0.8,1.7,Rayo Vallecano,José María Sánchez Martínez,0.4,1.4,High,Moderate,Low,High,Moderate,Home,0,2,Away
4161,4323,16-02-2020 16:30,Espanyol,0.5,1.3,Celta Vigo,Alejandro Hernández Hernández,0.2,1.0,High,Moderate,Moderate,Moderate,Moderate,Away,1,3,Away
4162,4324,17-02-2020 20:00,Levante,2.7,0.5,Rayo Vallecano,Juan Martínez Munuera,1.5,0.4,Low,Moderate,High,Low,Low,Home,4,2,Home
4163,4325,19-02-2020 19:30,Athletic Bilbao,0.3,1.4,Levante,Antonio Mateu Lahoz,0.2,1.3,Low,Moderate,Low,High,Low,Away,0,1,Away
4164,4326,22-02-2020 12:30,Real Betis,1.5,0.6,Rayo Vallecano,Mario Melero López,1.5,0.5,Low,High,Low,High,Moderate,Away,1,0,Home
4165,4327,22-02-2020 15:00,Getafe,0.9,0.7,Valencia,Jesús Gil Manzano,0.6,0.5,Low,Low,Moderate,Moderate,Moderate,Home,2,0,Home
4166,4328,22-02-2020 15:00,Villarreal,1.1,0.8,Osasuna,José María Sánchez Martínez,0.8,0.8,Low,Moderate,High,Low,Low,Home,0,1,Away
4167,4329,22-02-2020 15:00,Granada,0.8,0.9,Mallorca,Carlos Del Cerro Grande,0.8,0.5,Moderate,Low,Low,Low,Moderate,Home,3,2,Home
4168,4330,22-02-2020 15:00,Real Sociedad,0.5,1.3,Real Madrid,Mario Melero López,0.3,0.5,Moderate,Moderate,Low,High,Moderate,Away,0,1,Away
4169,4331,22-02-2020 17:30,Granada,1.5,0.3,Osasuna,Alejandro Hernández Hernández,1.3,0.3,Low,Low,Moderate,High,Low,Home,2,0,Home
4170,4332,23-02-2020 14:00,Barcelona,1.2,0.5,Celta Vigo,Alejandro Hernández Hernández,0.7,0.5,Low,Low,Moderate,Moderate,Low,Away,3,1,Home
4171,4333,23-02-2020 14:00,Valencia,0.6,1.9,Cadiz,Juan Martínez Munuera,0.6,1.3,Low,High,Moderate,Moderate,High,Home,0,3,Away
4172,4334,23-02-2020 16:30,Real Betis,2.7,0.4,Mallorca,Carlos Del Cerro Grande,2.7,0.4,Moderate,Low,Low,Moderate,Moderate,Away,4,0,Home
4173,4335,24-02-2020 20:00,Espanyol,1.0,1.8,Athletic Bilbao,José María Sánchez Martínez,1.0,1.7,Moderate,Moderate,Moderate,Moderate,Low,Away,1,3,Away
4174,4336,28-02-2020 20:00,Getafe,1.8,0.7,Levante,Juan Martínez Munuera,1.7,0.6,Low,Moderate,Moderate,Low,Moderate,Home,1,0,Home
4175,4337,29-02-2020 12:30,Espanyol,0.9,0.5,Granada,Juan Martínez Munuera,0.7,0.5,Moderate,High,Low,High,Low,Away,1,1,Draw
4176,4338,29-02-2020 15:00,Espanyol,0.5,1.3,Granada,José María Sánchez Martínez,0.3,1.1,Low,High,Low,High,Low,Away,1,0,Home
4177,4339,29-02-2020 15:00,Atletico Madrid,1.0,0.9,Getafe,Mario Melero López,0.6,0.8,Low,Moderate,Low,High,Low,Home,0,1,Away
4178,4340,29-02-2020 15:00,Real Sociedad,0.7,0.5,Alaves,Mario Melero López,0.4,0.3,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
4179,4341,29-02-2020 17:30,Getafe,0.7,0.2,Mallorca,Mario Melero López,0.2,0.2,Low,Low,Moderate,Moderate,Moderate,Away,3,0,Home
4180,4342,01-03-2020 14:00,Real Betis,0.9,0.1,Cadiz,Jesús Gil Manzano,0.8,0.1,Moderate,Moderate,Low,High,Low,Away,3,0,Home
4181,4343,01-03-2020 14:00,Cadiz,0.8,0.3,Cadiz,Alejandro Hernández Hernández,0.5,0.3,Moderate,Low,Moderate,High,Moderate,Away,0,0,Draw
4182,4344,07-03-2020 12:30,Espanyol,1.5,0.6,Alaves,Jesús Gil Manzano,1.5,0.5,Low,High,Low,High,Moderate,Away,1,0,Home
4183,4345,07-03-2020 15:00,Villarreal,1.7,0.3,Real Sociedad,Antonio Mateu Lahoz,1.7,0.1,Low,Low,Moderate,Moderate,Moderate,Home,2,0,Home
4184,4346,07-03-2020 15:00,Getafe,2.1,0.9,Espanyol,Antonio Mateu Lahoz,2.0,0.6,Low,Moderate,Low,High,Low,Away,2,4,Away
4185,4347,07-03-2020 15:00,Real Betis,1.6,0.1,Espanyol,Mario Melero López,1.5,0.0,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
4186,4348,07-03-2020 15:00,Levante,1.7,1.5,Barcelona,José María Sánchez Martínez,1.2,1.4,Low,Moderate,Low,High,Moderate,Away,2,1,Home
4187,4349,07-03-2020 15:00,Real Madrid,1.3,0.7,Valencia,Mario Melero López,2.6,0.5,Low,High,Low,Moderate,Moderate,Home,1,0,Home
4188,4350,07-03-2020 17:30,Elche,0.8,2.4,Osasuna,Jesús Gil Manzano,0.6,1.5,Low,Moderate,Low,Moderate,Moderate,Away,0,1,Away
4189,4351,08-03-2020 14:00,Sevilla,3.2,0.9,Rayo Vallecano,Antonio Mateu Lahoz,1.5,0.9,Low,Low,Moderate,Moderate,Moderate,Away,2,0,Home
4190,4352,08-03-2020 16:30,Athletic Bilbao,1.2,0.7,Sevilla,Guillermo Cuadra Fernández,0.7,0.5,Low,Moderate,Low,Moderate,Low,Home,2,1,Home
4191,4353,09-03-2020 20:00,Sevilla,1.4,0.7,Barcelona,Antonio Mateu Lahoz,0.2,0.6,Moderate,High,Moderate,Moderate,Low,Away,3,1,Home
4192,4354,17-06-2020 18:00,Getafe,1.0,2.0,Rayo Vallecano,Carlos Del Cerro Grande,0.8,0.3,Low,Low,Low,High,Low,Home,1,3,Away
4193,4355,17-06-2020 20:15,Real Sociedad,0.7,0.9,Real Betis,Guillermo Cuadra Fernández,0.4,0.8,High,High,Moderate,High,Moderate,Home,0,1,Away
4194,4356,19-06-2020 18:00,Barcelona,0.6,1.9,Rayo Vallecano,José María Sánchez Martínez,0.6,1.3,Low,High,Moderate,Moderate,High,Home,0,3,Away
4195,4357,19-06-2020 20:15,Valencia,2.4,1.4,Cadiz,Mario Melero López,2.1,1.2,Moderate,Moderate,Moderate,Moderate,Low,Away,3,3,Draw
4196,4358,20-06-2020 12:30,Getafe,1.1,2.8,Real Madrid,Mario Melero López,1.0,1.5,Low,Moderate,Low,High,Low,Home,1,3,Away
4197,4359,20-06-2020 15:00,Real Madrid,1.2,1.4,Alaves,José María Sánchez Martínez,1.1,0.5,Low,Low,Moderate,High,Low,Home,2,1,Home
4198,4360,20-06-2020 17:30,Barcelona,2.4,0.8,Real Betis,Guillermo Cuadra Fernández,2.2,0.6,Low,High,Moderate,High,Moderate,Away,3,0,Home
4199,4361,20-06-2020 19:45,Sevilla,1.9,1.1,Villarreal,Carlos Del Cerro Grande,1.7,0.7,Low,Moderate,Moderate,Moderate,Low,Home,3,0,Home
4200,4362,21-06-2020 14:00,Real Sociedad,1.7,0.7,Athletic Bilbao,Carlos Del Cerro Grande,2.3,1.1,Moderate,Low,Moderate,Moderate,Moderate,Away,1,0,Home
4201,4363,21-06-2020 16:15,Barcelona,0.9,1.3,Levante,Carlos Del Cerro Grande,0.7,1.3,Low,Moderate,Moderate,Moderate,Low,Home,1,0,Home
4202,4364,21-06-2020 19:00,Cadiz,1.7,0.9,Elche,José María Sánchez Martínez,1.6,0.8,Moderate,High,Low,High,Low,Home,2,1,Home
4203,4365,22-06-2020 20:00,Atletico Madrid,1.1,1.1,Real Betis,Jesús Gil Manzano,1.1,0.8,Moderate,Moderate,Moderate,Moderate,Low,Home,2,1,Home
4204,4366,23-06-2020 18:00,Real Sociedad,0.6,1.1,Sevilla,Carlos Del Cerro Grande,0.5,1.1,Moderate,Moderate,Low,High,Low,Away,0,2,Away
4205,4367,23-06-2020 20:15,Cadiz,2.0,1.9,Cadiz,Carlos Del Cerro Grande,1.9,1.9,Low,Moderate,Low,High,Low,Away,0,2,Away
4206,4368,24-06-2020 18:00,Valencia,1.6,3.0,Villarreal,Carlos Del Cerro Grande,0.7,0.5,Moderate,High,Moderate,High,Moderate,Away,1,2,Away
4207,4369,24-06-2020 18:00,Granada,0.3,0.9,Barcelona,Jesús Gil Manzano,0.8,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,1,3,Away
4208,4370,24-06-2020 18:00,Villarreal,0.6,0.7,Athletic Bilbao,Carlos Del Cerro Grande,0.3,0.6,Low,Low,Low,High,Low,Away,0,1,Away
4209,4371,24-06-2020 18:00,Barcelona,1.8,2.7,Alaves,Jesús Gil Manzano,0.9,1.7,Low,Moderate,Moderate,Moderate,Low,Home,2,2,Draw
4210,4372,24-06-2020 20:15,Celta Vigo,2.1,1.7,Elche,Antonio Mateu Lahoz,0.6,0.9,Moderate,Moderate,Moderate,Moderate,Low,Away,4,3,Home
4211,4373,25-06-2020 18:00,Mallorca,1.0,2.5,Granada,Mario Melero López,0.8,1.5,High,Moderate,Low,High,Low,Home,1,2,Away
4212,4374,25-06-2020 18:00,Alaves,2.2,1.8,Rayo Vallecano,Jesús Gil Manzano,1.7,0.9,Low,Low,Moderate,Low,Moderate,Home,6,2,Home
4213,4375,25-06-2020 20:15,Espanyol,0.7,2.3,Cadiz,Mario Melero López,0.5,0.8,Low,Low,Low,High,Low,Home,1,1,Draw
4214,4376,27-06-2020 12:30,Alaves,2.0,0.2,Celta Vigo,Jesús Gil Manzano,1.1,0.2,Moderate,Moderate,Low,Moderate,High,Home,3,1,Home
4215,4377,28-06-2020 16:30,Espanyol,0.7,1.4,Barcelona,Guillermo Cuadra Fernández,0.5,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,2,Away
4216,4378,29-06-2020 20:00,Mallorca,2.7,0.9,Granada,Juan Martínez Munuera,2.7,0.9,Low,Low,Moderate,High,Low,Away,2,0,Home
4217,4379,30-06-2020 20:15,Mallorca,0.9,1.0,Valencia,Guillermo Cuadra Fernández,0.8,0.8,Moderate,Low,Moderate,High,Moderate,Home,0,3,Away
4218,4380,01-07-2020 18:00,Villarreal,1.3,1.7,Villarreal,Juan Martínez Munuera,1.2,0.5,Moderate,Moderate,Low,High,Low,Away,0,2,Away
4219,4381,01-07-2020 18:00,Atletico Madrid,1.2,0.7,Sevilla,Alejandro Hernández Hernández,0.4,0.3,Low,Moderate,Low,High,Low,Away,1,0,Home
4220,4382,01-07-2020 18:00,Getafe,1.1,0.4,Atletico Madrid,Mario Melero López,1.0,0.3,Low,High,Low,Moderate,Low,Home,0,0,Draw
4221,4383,01-07-2020 20:15,Real Sociedad,1.6,1.1,Alaves,José María Sánchez Martínez,1.6,1.0,Low,Low,Moderate,High,Low,Home,3,1,Home
4222,4384,02-07-2020 18:00,Espanyol,1.2,2.4,Athletic Bilbao,José María Sánchez Martínez,0.7,1.8,Low,Low,Low,High,Low,Home,2,1,Home
4223,4385,02-07-2020 20:15,Sevilla,1.2,1.3,Barcelona,Antonio Mateu Lahoz,1.2,1.0,Low,Moderate,Moderate,High,Moderate,Away,0,2,Away
4224,4386,04-07-2020 12:30,Rayo Vallecano,2.4,1.6,Granada,Jesús Gil Manzano,1.2,0.7,Low,Low,Moderate,Moderate,Moderate,Away,3,1,Home
4225,4387,04-07-2020 15:00,Atletico Madrid,1.4,1.2,Espanyol,Juan Martínez Munuera,0.6,0.3,Low,Low,Moderate,High,Low,Home,1,1,Draw
4226,4388,04-07-2020 15:00,Barcelona,0.5,1.7,Cadiz,Antonio Mateu Lahoz,0.4,1.3,Low,Low,Moderate,Moderate,Moderate,Home,1,1,Draw
4227,4389,04-07-2020 17:30,Mallorca,1.9,2.7,Villarreal,José María Sánchez Martínez,1.6,2.3,High,Moderate,Moderate,High,Low,Away,2,4,Away
4228,4390,04-07-2020 20:00,Getafe,0.3,0.5,Atletico Madrid,Juan Martínez Munuera,3.3,0.1,Low,Low,Moderate,High,Low,Away,0,0,Draw
4229,4391,05-07-2020 12:00,Getafe,2.4,0.1,Barcelona,Guillermo Cuadra Fernández,1.7,0.1,Moderate,High,Moderate,Moderate,Low,Away,4,0,Home
4230,4392,05-07-2020 14:15,Atletico Madrid,0.4,2.0,Rayo Vallecano,Guillermo Cuadra Fernández,1.6,0.6,Low,Moderate,Low,High,Low,Home,0,1,Away
4231,4393,05-07-2020 16:30,Levante,0.8,0.7,Atletico Madrid,Mario Melero López,0.3,0.7,Low,Low,Moderate,High,Moderate,Home,1,2,Away
4232,4394,05-07-2020 19:00,Real Betis,1.4,0.9,Valencia,Mario Melero López,1.1,0.8,Low,Low,Moderate,Moderate,Low,Away,2,3,Away
4233,4395,06-07-2020 20:00,Real Betis,1.9,1.6,Barcelona,Guillermo Cuadra Fernández,1.2,0.7,Low,Low,Moderate,Low,Moderate,Away,2,3,Away
4234,4396,07-07-2020 18:00,Espanyol,1.3,1.9,Celta Vigo,Juan Martínez Munuera,1.9,0.4,Low,Low,Low,High,Low,Home,3,2,Home
4235,4397,07-07-2020 18:00,Barcelona,1.7,0.3,Atletico Madrid,Juan Martínez Munuera,2.0,0.1,Moderate,Moderate,Low,High,Moderate,Home,2,0,Home
4236,4398,07-07-2020 20:15,Granada,1.4,1.2,Real Madrid,Guillermo Cuadra Fernández,0.6,0.3,Low,Low,Moderate,High,Low,Home,1,1,Draw
4237,4399,08-07-2020 18:00,Barcelona,0.9,1.9,Getafe,Mario Melero López,1.7,0.8,Low,Low,Moderate,High,Low,Away,1,1,Draw
4238,4400,08-07-2020 18:00,Real Betis,0.5,0.6,Alaves,Alejandro Hernández Hernández,0.5,0.2,Low,Low,Moderate,Moderate,Low,Home,0,1,Away
4239,4401,08-07-2020 18:00,Espanyol,1.9,0.3,Getafe,Guillermo Cuadra Fernández,1.5,0.2,Moderate,High,Moderate,Moderate,Low,Home,1,1,Draw
4240,4402,08-07-2020 20:15,Alaves,1.5,1.9,Barcelona,Guillermo Cuadra Fernández,1.1,1.1,Moderate,Moderate,Low,High,Moderate,Away,2,3,Away
4241,4403,09-07-2020 18:00,Levante,1.4,0.9,Levante,Antonio Mateu Lahoz,0.4,0.2,Moderate,High,Low,High,Low,Away,2,1,Home
4242,4404,09-07-2020 18:00,Espanyol,1.0,2.6,Rayo Vallecano,Juan Martínez Munuera,1.4,1.2,Low,Moderate,Moderate,Moderate,Low,Away,1,2,Away
4243,4405,09-07-2020 20:15,Celta Vigo,1.8,1.3,Cadiz,Jesús Gil Manzano,1.7,0.2,Moderate,Moderate,Low,High,Moderate,Away,2,2,Draw
4244,4406,11-07-2020 12:30,Elche,1.4,1.7,Real Betis,Antonio Mateu Lahoz,1.3,1.2,High,Moderate,Moderate,High,Moderate,Away,1,2,Away
4245,4407,11-07-2020 12:30,Mallorca,0.3,2.1,Elche,Guillermo Cuadra Fernández,0.3,1.7,High,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
4246,4408,11-07-2020 15:00,Atletico Madrid,1.3,0.5,Real Sociedad,Guillermo Cuadra Fernández,0.7,0.6,Low,Low,Moderate,High,Low,Home,2,0,Home
4247,4409,11-07-2020 17:30,Atletico Madrid,1.9,0.3,Sevilla,Antonio Mateu Lahoz,1.9,0.2,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
4248,4410,11-07-2020 20:00,Espanyol,3.1,0.6,Elche,Carlos Del Cerro Grande,1.4,0.4,Moderate,Moderate,Moderate,Moderate,Low,Away,3,0,Home
4249,4411,12-07-2020 12:00,Sevilla,0.2,2.2,Valencia,Jesús Gil Manzano,0.2,1.3,Low,Moderate,Moderate,High,Moderate,Home,0,3,Away
4250,4412,12-07-2020 14:15,Espanyol,3.3,0.8,Real Sociedad,Juan Martínez Munuera,2.4,0.7,High,Moderate,Moderate,High,Low,Home,6,0,Home
4251,4413,12-07-2020 16:30,Sevilla,0.3,0.7,Celta Vigo,Guillermo Cuadra Fernández,0.3,0.6,Low,Low,Low,High,Low,Away,1,1,Draw
4252,4414,12-07-2020 19:00,Levante,2.1,0.9,Barcelona,José María Sánchez Martínez,2.0,0.6,Low,Moderate,Low,High,Low,Away,2,4,Away
4253,4415,13-07-2020 20:00,Rayo Vallecano,1.0,0.5,Real Madrid,Jesús Gil Manzano,0.9,0.3,Low,Low,Low,High,High,Away,1,2,Away
4254,4416,14-07-2020 20:15,Elche,0.3,2.0,Espanyol,Juan Martínez Munuera,0.3,1.1,Low,Moderate,Moderate,High,High,Home,0,1,Away
4255,4417,15-07-2020 18:00,Cadiz,1.5,1.2,Granada,Jesús Gil Manzano,2.6,1.3,Low,Moderate,Moderate,High,Moderate,Away,0,3,Away
4256,4418,15-07-2020 18:00,Villarreal,0.5,1.3,Cadiz,José María Sánchez Martínez,0.2,1.2,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
4257,4419,15-07-2020 18:00,Real Betis,1.5,1.0,Atletico Madrid,Jesús Gil Manzano,1.4,1.0,Moderate,High,Moderate,High,Moderate,Away,2,2,Draw
4258,4420,15-07-2020 20:15,Rayo Vallecano,1.6,0.9,Real Madrid,Carlos Del Cerro Grande,1.1,0.5,Moderate,High,Moderate,High,Low,Away,0,1,Away
4259,4421,16-07-2020 18:00,Real Sociedad,2.1,1.3,Valencia,Alejandro Hernández Hernández,1.8,0.4,Low,Low,Moderate,Moderate,Moderate,Home,2,1,Home
4260,4422,16-07-2020 18:00,Mallorca,1.8,0.6,Cadiz,Juan Martínez Munuera,1.7,0.5,Moderate,Low,Low,High,Low,Home,3,0,Home
4261,4423,16-07-2020 20:15,Barcelona,1.0,1.7,Elche,Juan Martínez Munuera,0.6,1.1,Low,Low,Moderate,High,Moderate,Home,2,3,Away
4262,4424,16-07-2020 20:15,Mallorca,3.0,0.3,Real Betis,Mario Melero López,2.1,0.3,Low,Low,Moderate,Moderate,Low,Away,3,1,Home
4263,4425,17-07-2020 20:00,Alaves,2.9,0.9,Sevilla,Jesús Gil Manzano,1.8,0.1,Low,Moderate,Low,High,Low,Home,2,1,Home
4264,4426,18-07-2020 17:30,Real Betis,1.3,0.7,Levante,Carlos Del Cerro Grande,0.6,1.3,High,High,Moderate,High,Moderate,Home,1,1,Draw
4265,4427,19-07-2020 14:00,Mallorca,1.2,1.2,Osasuna,Juan Martínez Munuera,0.4,0.9,Low,Moderate,Moderate,Low,Low,Home,2,2,Draw
4266,4428,19-07-2020 16:00,Granada,0.7,1.3,Real Sociedad,José María Sánchez Martínez,0.6,0.7,Moderate,High,Low,High,Moderate,Home,3,2,Home
4267,4429,20-07-2020 18:00,Alaves,1.5,0.3,Rayo Vallecano,José María Sánchez Martínez,1.0,0.2,Low,Low,Moderate,Moderate,Low,Home,1,0,Home
4268,4430,20-07-2020 18:00,Celta Vigo,1.8,3.1,Levante,Antonio Mateu Lahoz,0.7,2.4,Low,Low,Moderate,High,Low,Home,4,3,Home
4269,4431,20-07-2020 20:15,Real Sociedad,0.3,2.2,Athletic Bilbao,Alejandro Hernández Hernández,0.2,2.1,Moderate,Moderate,Moderate,High,Moderate,Away,0,1,Away
4270,4432,21-07-2020 18:00,Celta Vigo,1.3,1.9,Real Madrid,Guillermo Cuadra Fernández,1.6,0.7,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
4271,4433,21-07-2020 20:15,Valencia,1.0,1.5,Espanyol,Carlos Del Cerro Grande,1.0,0.7,Moderate,High,Moderate,Moderate,Moderate,Away,3,2,Home
4272,4434,22-07-2020 18:00,Barcelona,0.2,1.9,Cadiz,José María Sánchez Martínez,0.2,1.0,High,Moderate,Low,High,Low,Home,2,2,Draw
4273,4435,22-07-2020 20:15,Rayo Vallecano,1.1,0.4,Cadiz,Alejandro Hernández Hernández,1.0,0.3,Low,High,Low,Moderate,Low,Home,0,0,Draw
4274,4436,26-07-2020 16:00,Real Betis,2.3,1.7,Villarreal,Mario Melero López,0.5,1.0,Moderate,Low,Moderate,Moderate,Low,Away,3,0,Home
4275,4437,26-07-2020 16:00,Alaves,1.0,0.4,Alaves,Antonio Mateu Lahoz,0.9,0.4,Low,Moderate,Moderate,Moderate,Low,Away,0,0,Draw
4276,4438,26-07-2020 16:00,Getafe,3.3,0.3,Celta Vigo,Mario Melero López,1.2,0.2,Moderate,Moderate,Low,High,Low,Away,4,1,Home
4277,4439,26-07-2020 16:00,Osasuna,0.9,0.9,Valencia,Jesús Gil Manzano,0.6,0.8,Moderate,High,Moderate,Moderate,Low,Away,1,1,Draw
4278,4440,26-07-2020 16:00,Celta Vigo,2.5,0.6,Villarreal,Guillermo Cuadra Fernández,1.5,0.6,Low,High,Moderate,Moderate,Moderate,Home,1,1,Draw
4279,4441,26-07-2020 16:00,Getafe,0.4,1.8,Villarreal,Guillermo Cuadra Fernández,0.4,0.9,Low,Low,Low,Moderate,Low,Home,0,2,Away
4280,4442,26-07-2020 16:00,Sevilla,3.4,0.6,Getafe,Antonio Mateu Lahoz,0.0,0.3,High,Low,Low,High,Moderate,Away,2,0,Home
4281,4443,26-07-2020 16:00,Granada,1.1,0.5,Alaves,Jesús Gil Manzano,1.0,0.4,Low,Moderate,Moderate,Moderate,Low,Away,1,0,Home
4282,4444,26-07-2020 16:00,Cadiz,2.8,0.9,Getafe,Carlos Del Cerro Grande,1.5,0.7,High,Moderate,Moderate,High,Low,Home,4,0,Home
4283,4445,26-07-2020 16:00,Sevilla,0.7,2.1,Atletico Madrid,Carlos Del Cerro Grande,0.7,1.5,Low,Low,Low,High,Moderate,Home,1,2,Away
4284,4446,12-09-2020 12:30,Barcelona,1.4,0.7,Villarreal,Juan Martínez Munuera,1.4,0.6,Moderate,Moderate,Low,High,Moderate,Home,2,0,Home
4285,4447,12-09-2020 15:00,Mallorca,0.9,1.1,Sevilla,Jesús Gil Manzano,0.9,0.4,Low,Moderate,Moderate,Moderate,High,Home,0,0,Draw
4286,4448,12-09-2020 17:30,Rayo Vallecano,0.7,0.2,Athletic Bilbao,José María Sánchez Martínez,0.6,0.2,Moderate,Low,Low,High,Moderate,Home,0,0,Draw
4287,4449,12-09-2020 20:00,Getafe,1.4,0.3,Real Sociedad,Antonio Mateu Lahoz,0.7,0.2,Low,Low,Low,High,Moderate,Away,1,1,Draw
